no;nr;year;agric;black;bus;construc;ent;exper;fin;hisp;poorhlth;hours;manuf;married;min;nrthcen;nrtheast;occ1;occ2;occ3;occ4;occ5;occ6;occ7;occ8;occ9;per;pro;pub;rur;south;educ;tra;trad;union;lwage;d81;d82;d83;d84;d85;d86;d87;expersq;diff_lwage;diff_union
132;259;1983;0;0;0;0;0;6;0;0;0;3157;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;1.308155775;0;0;1;0;0;0;0;36;-0.734568119;0
133;259;1984;0;0;0;0;0;7;0;0;0;2100;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.488152266;0;0;0;1;0;0;0;49;0.17999649;-1
134;259;1985;0;0;0;1;0;8;0;0;0;2080;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.542818189;0;0;0;0;1;0;0;64;0.054665923;0
135;259;1986;0;0;0;0;0;9;0;0;0;2996;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;1;0;1.535134673;0;0;0;0;0;1;0;81;-0.007683516;0
136;259;1987;0;0;0;0;0;10;0;0;0;3243;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;1;0;1.45433557;0;0;0;0;0;0;1;100;-0.080799103;0
137;260;1980;0;0;0;0;0;2;0;0;0;815;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;1;1;1.629912019;0;0;0;0;0;0;0;4;NA;NA
138;260;1981;0;0;0;0;0;3;0;0;0;1898;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;1;1;1.775113106;1;0;0;0;0;0;0;9;0.145201087;0
139;260;1982;0;0;0;0;0;4;0;0;0;2208;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;1.967256308;0;1;0;0;0;0;0;16;0.192143202;-1
140;260;1983;0;0;0;0;0;5;0;0;0;2080;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;2.075186253;0;0;1;0;0;0;0;25;0.107929945;0
141;260;1984;0;0;0;0;0;6;0;0;0;2080;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;2.128833532;0;0;0;1;0;0;0;36;0.05364728;0
142;260;1985;0;0;0;0;0;7;0;0;0;2080;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;2.268419266;0;0;0;0;1;0;0;49;0.139585733;0
143;260;1986;0;0;0;0;0;8;0;0;0;2710;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;1.992139101;0;0;0;0;0;1;0;64;-0.276280165;0
144;260;1987;0;0;0;0;0;9;0;0;0;2262;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;2.421554565;0;0;0;0;0;0;1;81;0.429415464;0
145;309;1980;0;0;1;0;0;3;0;0;0;3560;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;12;0;0;0;1.786075711;0;0;0;0;0;0;0;9;NA;NA
146;309;1981;0;0;1;0;0;4;0;0;0;2780;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.28076601;1;0;0;0;0;0;0;16;0.494690299;0
147;309;1982;0;0;1;0;0;5;0;0;0;2500;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.264266253;0;1;0;0;0;0;0;25;-0.016499758;0
148;309;1983;0;0;1;0;0;6;0;0;0;2400;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.275456429;0;0;1;0;0;0;0;36;0.011190176;0
149;309;1984;0;0;1;0;0;7;0;0;0;2690;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.208132505;0;0;0;1;0;0;0;49;-0.067323923;0
150;309;1985;0;0;1;0;0;8;0;0;0;3070;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.199852467;0;0;0;0;1;0;0;64;-0.008280039;0
151;309;1986;0;0;1;0;0;9;0;0;1;2915;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.206899881;0;0;0;0;0;1;0;81;0.007047415;0
152;309;1987;0;0;0;0;0;10;0;0;0;2670;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.476866961;0;0;0;0;0;0;1;100;0.269967079;0
153;351;1980;0;0;0;0;0;3;1;0;0;2053;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.643386841;0;0;0;0;0;0;0;9;NA;NA
154;351;1981;0;0;0;0;0;4;1;0;0;1998;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.335580468;1;0;0;0;0;0;0;16;-0.307806373;0
155;351;1982;0;0;0;0;0;5;1;0;1;1853;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.52281785;0;1;0;0;0;0;0;25;0.187237382;0
156;351;1983;0;0;0;0;0;6;1;0;0;1943;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.418851376;0;0;1;0;0;0;0;36;-0.103966475;0
157;351;1984;0;0;0;0;0;7;1;0;1;1416;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0.903927445;0;0;0;1;0;0;0;49;-0.51492393;0
158;351;1985;0;0;0;0;0;8;0;0;0;1840;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;1;0;0;1.88856411;0;0;0;0;1;0;0;64;0.984636664;0
159;351;1986;0;0;0;0;0;9;0;0;0;3005;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;12;0;0;0;1.78344965;0;0;0;0;0;1;0;81;-0.10511446;0
160;351;1987;0;0;0;0;0;10;0;0;0;2565;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;12;0;0;0;1.698008299;0;0;0;0;0;0;1;100;-0.085441351;0
161;353;1980;0;0;0;0;0;3;0;0;0;2112;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.838197231;0;0;0;0;0;0;0;9;NA;NA
162;353;1981;0;0;0;0;0;4;0;0;0;2080;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.817077279;1;0;0;0;0;0;0;16;-0.021119952;0
163;353;1982;0;0;0;0;0;5;0;0;0;2310;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;1;0;1.671740294;0;1;0;0;0;0;0;25;-0.145336986;0
164;353;1983;0;0;0;0;0;6;0;0;0;2120;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.572830558;0;0;1;0;0;0;0;36;-0.098909736;0
165;353;1984;0;0;0;0;0;7;0;0;0;2080;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.682546377;0;0;0;1;0;0;0;49;0.109715819;0
166;353;1985;0;0;0;1;0;8;0;0;0;2080;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.583640218;0;0;0;0;1;0;0;64;-0.098906159;0
167;353;1986;0;0;0;0;0;9;0;0;0;2080;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.773293138;0;0;0;0;0;1;0;81;0.18965292;0
168;353;1987;0;0;1;0;0;10;0;0;0;2080;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.861078978;0;0;0;0;0;0;1;100;0.08778584;0
169;383;1980;0;1;0;0;0;2;0;0;0;2080;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.462888122;0;0;0;0;0;0;0;4;NA;NA
170;383;1981;0;1;0;0;0;3;0;0;0;2080;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.570217252;1;0;0;0;0;0;0;9;0.10732913;0
171;383;1982;0;1;0;0;0;4;0;0;0;2080;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.656601787;0;1;0;0;0;0;0;16;0.086384535;0
172;383;1983;0;1;0;0;0;5;0;0;0;2080;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.725410104;0;0;1;0;0;0;0;25;0.068808317;0
173;383;1984;0;1;0;0;0;6;0;0;0;2080;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.772158504;0;0;0;1;0;0;0;36;0.0467484;0
174;383;1985;0;1;0;0;0;7;0;0;0;2080;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.011084318;0;0;0;0;1;0;0;49;0.238925815;0
175;383;1986;0;1;0;0;0;8;0;0;0;2080;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.991016626;0;0;0;0;0;1;0;64;-0.020067692;0
176;383;1987;0;1;0;0;0;9;0;0;0;2080;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.952050686;0;0;0;0;0;0;1;81;-0.03896594;0
177;408;1980;0;0;0;0;0;2;0;0;0;2120;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;1.65209496;0;0;0;0;0;0;0;4;NA;NA
178;408;1981;0;0;0;0;0;3;0;0;0;2295;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;1.489534974;1;0;0;0;0;0;0;9;-0.162559986;0
179;408;1982;0;0;0;0;0;4;0;0;0;2120;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;1.881175756;0;1;0;0;0;0;0;16;0.391640782;0
180;408;1983;0;0;0;0;0;5;0;0;0;2184;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;2.06103158;0;0;1;0;0;0;0;25;0.179855824;0
181;408;1984;0;0;0;0;0;6;0;0;0;2496;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;1;2.488836288;0;0;0;1;0;0;0;36;0.427804708;1
182;408;1985;0;0;0;0;0;7;0;0;0;2496;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;1;2.430938005;0;0;0;0;1;0;0;49;-0.057898283;0
183;408;1986;0;0;0;0;0;8;0;0;0;1838;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;1;2.534560442;0;0;0;0;0;1;0;64;0.103622437;0
184;408;1987;0;0;0;0;0;9;0;0;0;3176;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;1;2.069602489;0;0;0;0;0;0;1;81;-0.464957952;0
185;424;1980;0;0;0;0;0;5;0;0;0;2080;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.165839434;0;0;0;0;0;0;0;25;NA;NA
186;424;1981;0;0;0;0;0;6;0;0;0;2080;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.325399876;1;0;0;0;0;0;0;36;0.159560442;0
187;424;1982;0;0;0;0;0;7;0;0;0;2080;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.383650541;0;1;0;0;0;0;0;49;0.058250666;0
188;424;1983;0;0;0;0;0;8;0;0;0;2080;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.337211609;0;0;1;0;0;0;0;64;-0.046438932;0
189;424;1984;0;0;0;0;0;9;0;0;0;2080;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.412507534;0;0;0;1;0;0;0;81;0.075295925;0
190;424;1985;0;0;0;0;0;10;0;0;0;2080;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.384145975;0;0;0;0;1;0;0;100;-0.028361559;0
191;424;1986;0;0;0;0;0;11;0;0;0;2080;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.352030039;0;0;0;0;0;1;0;121;-0.032115936;0
192;424;1987;0;0;0;0;0;12;0;0;0;2080;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.577756643;0;0;0;0;0;0;1;144;0.225726604;0
193;464;1980;0;0;0;0;0;2;0;0;0;3279;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;0.972626269;0;0;0;0;0;0;0;4;NA;NA
194;464;1981;0;0;0;0;0;3;0;0;0;3374;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.003104448;1;0;0;0;0;0;0;9;0.030478179;0
195;464;1982;0;0;0;0;0;4;0;0;0;3380;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.099635005;0;1;0;0;0;0;0;16;0.096530557;0
196;464;1983;0;0;0;0;0;5;0;0;0;3380;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.21458447;0;0;1;0;0;0;0;25;0.114949465;0
197;464;1984;0;0;0;0;0;6;0;0;0;3524;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;13;0;1;0;1.319241762;0;0;0;1;0;0;0;36;0.104657292;0
198;464;1985;0;0;0;0;0;7;0;0;0;3392;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.389742494;0;0;0;0;1;0;0;49;0.070500731;0
199;464;1986;0;0;0;0;0;8;0;0;0;3295;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.573538065;0;0;0;0;0;1;0;64;0.183795571;0
200;464;1987;0;0;0;0;0;9;0;0;0;2380;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;1.900699735;0;0;0;0;0;0;1;81;0.32716167;0
201;483;1980;0;0;0;0;0;5;0;0;0;1645;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.682627082;0;0;0;0;0;0;0;25;NA;NA
202;483;1981;0;0;0;0;0;6;0;0;0;2050;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.661706328;1;0;0;0;0;0;0;36;-0.020920753;0
203;483;1982;0;0;0;0;0;7;0;0;0;2080;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.755041838;0;1;0;0;0;0;0;49;0.093335509;0
204;483;1983;0;0;0;0;0;8;0;0;0;2080;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;0;1.753450751;0;0;1;0;0;0;0;64;-0.001591086;0
205;483;1984;0;0;0;0;0;9;0;0;0;2080;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.618007898;0;0;0;1;0;0;0;81;-0.135442853;0
206;483;1985;0;0;0;0;0;10;0;0;0;2080;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.648178697;0;0;0;0;1;0;0;100;0.030170798;0
207;483;1986;0;0;0;0;0;11;0;0;0;2080;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.745894194;0;0;0;0;0;1;0;121;0.097715497;0
208;483;1987;0;0;0;0;0;12;0;0;0;2265;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;1.727081895;0;0;0;0;0;0;1;144;-0.018812299;0
209;556;1980;0;0;0;0;0;2;0;0;0;1298;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;0;1;0;1.939345479;0;0;0;0;0;0;0;4;NA;NA
210;556;1981;0;0;0;0;0;3;0;0;0;2592;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;2.120263577;1;0;0;0;0;0;0;9;0.180918097;0
211;556;1982;0;0;0;0;0;4;0;0;0;2600;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;2.160506964;0;1;0;0;0;0;0;16;0.040243387;0
212;556;1983;0;0;0;0;0;5;0;0;0;2150;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;2.489253998;0;0;1;0;0;0;0;25;0.328747034;0
213;556;1984;0;0;0;0;0;6;0;0;0;2080;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;2.37569356;0;0;0;1;0;0;0;36;-0.113560438;0
214;556;1985;0;0;0;0;0;7;0;0;0;2510;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;2.295886755;0;0;0;0;1;0;0;49;-0.079806805;0
215;556;1986;0;0;0;0;0;8;0;0;0;3170;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;2.299090147;0;0;0;0;0;1;0;64;0.003203392;0
216;556;1987;0;0;0;0;0;9;0;0;0;2505;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;2.581879377;0;0;0;0;0;0;1;81;0.28278923;0
217;560;1980;0;0;0;0;0;2;0;0;0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;1;0;0;1.386847258;0;0;0;0;0;0;0;4;NA;NA
218;560;1981;0;0;0;0;0;3;0;0;0;1906;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;1;0;0;2.127581835;1;0;0;0;0;0;0;9;0.740734577;0
219;560;1982;0;0;0;0;0;4;0;0;0;1110;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;1;0;0;0.968870223;0;1;0;0;0;0;0;16;-1.158711612;0
220;560;1983;0;0;0;0;0;5;0;0;0;2280;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.163598895;0;0;1;0;0;0;0;25;0.194728673;0
221;560;1984;0;0;0;0;1;6;0;0;0;1981;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.35661912;0;0;0;1;0;0;0;36;0.193020225;0
222;560;1985;0;0;1;0;0;7;0;0;0;2459;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.416253328;0;0;0;0;1;0;0;49;0.059634209;0
223;560;1986;0;0;0;0;0;8;0;0;0;3930;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0;1.214983225;0;0;0;0;0;1;0;64;-0.201270103;0
224;560;1987;0;0;0;0;1;9;0;0;0;3709;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.639359474;0;0;0;0;0;0;1;81;0.424376249;0
225;569;1980;0;0;0;0;0;2;0;0;0;2680;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0.683725059;0;0;0;0;0;0;0;4;NA;NA
226;569;1981;0;0;0;0;0;3;0;0;0;2230;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.078989029;1;0;0;0;0;0;0;9;0.39526397;0
227;569;1982;0;0;0;0;0;4;0;0;0;2825;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0.83963573;0;1;0;0;0;0;0;16;-0.239353299;0
228;569;1983;0;0;0;0;0;5;0;0;0;2069;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.507569075;0;0;1;0;0;0;0;25;0.667933345;0
229;569;1984;0;0;0;0;0;6;0;0;0;2520;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.020651698;0;0;0;1;0;0;0;36;-0.486917377;0
230;569;1985;0;0;0;0;0;7;0;0;0;2160;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0.542597771;0;0;0;0;1;0;0;49;-0.478053927;0
231;569;1986;0;0;0;0;0;8;0;0;0;2480;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0.114716314;0;0;0;0;0;1;0;64;-0.427881457;0
232;569;1987;0;0;0;0;0;9;0;0;0;2795;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0.312851757;0;0;0;0;0;0;1;81;0.198135443;0
233;583;1980;0;0;0;0;0;4;0;0;0;2070;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;1.626772165;0;0;0;0;0;0;0;16;NA;NA
234;583;1981;0;0;0;0;0;5;0;0;0;2110;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.880874991;1;0;0;0;0;0;0;25;0.254102826;0
235;583;1982;0;0;0;0;0;6;0;0;0;2080;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;1;1.741196513;0;1;0;0;0;0;0;36;-0.139678478;1
236;583;1983;0;0;0;0;0;7;0;0;0;2000;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;2.194788456;0;0;1;0;0;0;0;49;0.453591943;0
237;583;1984;0;0;0;0;0;8;0;0;0;2080;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.083836079;0;0;0;1;0;0;0;64;-0.110952377;-1
238;583;1985;0;0;0;0;0;9;0;0;0;2520;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.91844821;0;0;0;0;1;0;0;81;-0.165387869;0
239;583;1986;0;0;0;0;0;10;0;0;0;2180;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.156713724;0;0;0;0;0;1;0;100;0.238265514;0
240;583;1987;0;0;0;0;0;11;0;0;0;2450;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;1.985040903;0;0;0;0;0;0;1;121;-0.171672821;0
241;647;1980;0;0;0;0;0;2;0;0;0;2080;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.396706223;0;0;0;0;0;0;0;4;NA;NA
242;647;1981;0;0;0;0;0;3;0;0;0;1960;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.519825697;1;0;0;0;0;0;0;9;0.123119473;0
243;647;1982;0;0;0;0;0;4;0;0;0;2200;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.509153008;0;1;0;0;0;0;0;16;-0.010672688;0
244;647;1983;0;0;0;0;0;5;0;0;0;2208;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.645041585;0;0;1;0;0;0;0;25;0.135888577;0
245;647;1984;0;0;0;0;0;6;0;0;0;2080;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.549015045;0;0;0;1;0;0;0;36;-0.09602654;0
246;647;1985;0;0;0;0;0;7;0;0;0;2120;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.826956272;0;0;0;0;1;0;0;49;0.277941227;0
247;647;1986;0;0;0;0;0;8;0;0;0;2215;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;1;1.883680344;0;0;0;0;0;1;0;64;0.056724072;0
248;647;1987;0;0;0;0;0;9;0;0;0;2273;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;12;0;0;1;2.02366066;0;0;0;0;0;0;1;81;0.139980316;0
249;658;1980;0;0;0;0;0;4;0;0;0;2209;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.731417298;0;0;0;0;0;0;0;16;NA;NA
250;658;1981;0;0;0;0;0;5;0;0;0;2113;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.813758969;1;0;0;0;0;0;0;25;0.082341671;0
251;658;1982;0;0;0;0;0;6;0;0;0;2280;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;1;1.700048327;0;1;0;0;0;0;0;36;-0.113710642;0
252;658;1983;0;0;0;0;0;7;0;0;0;2256;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;1;1.939648867;0;0;1;0;0;0;0;49;0.239600539;0
253;658;1984;0;0;0;0;0;8;0;0;0;2523;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1.935752749;0;0;0;1;0;0;0;64;-0.003896117;-1
254;658;1985;0;0;0;0;0;9;0;0;0;2400;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.099785089;0;0;0;0;1;0;0;81;0.16403234;0
255;658;1986;0;0;0;0;0;10;0;0;0;2145;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;2.192046642;0;0;0;0;0;1;0;100;0.092261553;0
256;658;1987;0;0;0;0;0;11;0;0;0;2487;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;1;0;2.005142927;0;0;0;0;0;0;1;121;-0.186903715;0
257;684;1980;0;0;0;0;0;2;0;0;0;600;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.821782589;0;0;0;0;0;0;0;4;NA;NA
258;684;1981;0;0;0;0;0;3;0;0;0;2080;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.179982662;1;0;0;0;0;0;0;9;-0.641799927;0
259;684;1982;0;0;0;0;0;4;0;0;0;1840;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;0;0;0;2.309426546;0;1;0;0;0;0;0;16;0.129443884;0
260;684;1983;0;0;0;0;0;5;0;0;0;2080;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.251321316;0;0;1;0;0;0;0;25;-0.05810523;0
261;684;1984;0;0;0;0;0;6;0;0;0;2080;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;2.352297068;0;0;0;1;0;0;0;36;0.100975752;0
262;684;1985;0;0;0;0;0;7;0;0;0;2472;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;0;2.313848257;0;0;0;0;1;0;0;49;-0.038448811;0
263;684;1986;0;0;0;0;0;8;0;0;0;2226;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;0;2.253420115;0;0;0;0;0;1;0;64;-0.060428143;0
